,BoroCT2010,counts,BldgAge,NumFloors,AssessTot,ComArea,NumBldgs,white_pop,black_pop,asian_pop,tworaces_pop,hisplat_pop,female_pop,elderly_pop,median_hh_inc,BldgDepthbyFront,allother_race_pop,comps_perperson
2031,5012500,1189.0,88.2865412446,2.22542691751,54224.7872648,0.223064611345,1.41678726483,0.293103448276,0.142803598201,0.0217391304348,0.0123688155922,0.18928035982,0.539355322339,0.0910794602699,30.7927286357,881.322558101,0.0359820089955,0.445652173913
2032,5012804,754.0,53.6042780749,1.77402597403,88506.9220779,0.350972240903,1.16577540107,0.525482434438,0.00667986145473,0.0551707075705,0.0,0.103908955962,0.507174666007,0.147699158832,15.1919841663,893.873298303,0.0408213755567,0.18654131618
2033,5012805,80.0,41.3054298643,2.01452488688,37166.4423077,0.026726692892,1.10746606335,0.606462585034,0.0,0.0122448979592,0.00612244897959,0.093537414966,0.555782312925,0.172789115646,25.1285714286,819.003049667,0.0,0.0272108843537
2034,5012806,524.0,44.6228222997,1.92256097561,58372.8458188,0.0749409307043,1.21864111498,0.504392507873,0.0507210343113,0.0248632521134,0.0112713409581,0.128128625891,0.540029835903,0.174374274822,11.6865572684,928.862535027,0.0157467263385,0.0868556273827
2035,5013201,65.0,56.5277246654,1.61145315488,81594.8068834,0.322844144406,1.23518164436,0.595730918499,0.0148771021992,0.0504527813713,0.0,0.0795601552393,0.559508408797,0.22509702458,67.1985769728,1151.08186287,0.00452781371281,0.0420439844761
2036,5013203,284.0,50.8366583541,1.87676433915,54376.4682045,0.216363456963,1.10349127182,0.630072840791,0.00641692681235,0.0417967395075,0.00641692681235,0.0619146722164,0.496531390912,0.193721817551,14.6715227194,993.506287922,0.0156087408949,0.0492542490461
2037,5013204,199.0,51.2531556802,1.77573632539,65795.5904628,0.161714710478,1.10168302945,0.646475087864,0.00372131486459,0.0353524912136,0.00227413686169,0.0489973123837,0.564192681414,0.186272482944,17.8683068017,1052.13788475,0.00558197229688,0.0411412032251
2038,5013301,1118.0,93.125,2.71875,368708.25,0.0221669155467,2.25,0.0875244937949,0.226649248857,0.00979751796212,0.0293925538863,0.173089483997,0.63879817113,0.133899412149,9.1639451339,1139.6875,0.060091443501,0.73024167211
2039,5013302,1135.0,81.8832731649,2.11853188929,61063.4693141,0.484674030981,1.32611311673,0.0637583892617,0.196308724832,0.0657158836689,0.0170581655481,0.235458612975,0.485178970917,0.0676733780761,12.5450223714,1188.93484818,0.0657158836689,0.317393736018
2040,5013400,260.0,61.663273961,1.78869380831,54014.8956743,0.229562452498,1.33672603902,0.596274993153,0.00301287318543,0.034237195289,0.00438236099699,0.0917556833744,0.488359353602,0.168173103259,20.0843604492,1112.18695053,0.0205423171734,0.071213366201
2041,5013800,358.0,52.1500241196,1.82552821997,40224.4737096,0.0648897415101,1.12928123493,0.69563791407,0.00180387012135,0.0003279763857,0.00344375204985,0.0332896031486,0.520990488685,0.225975729747,14.0360774024,1029.71171612,0.0,0.0587077730403
2042,5014100,241.0,63.6247818499,2.11172774869,43543.1815009,0.144008275076,1.29144851658,0.254266211604,0.0925767918089,0.0422354948805,0.00810580204778,0.27090443686,0.546928327645,0.122866894198,21.5089590444,810.942815605,0.0618600682594,0.102815699659
